group,any_search_results,session_length
a,False,39.0
a,True,21.0
a,True,389.0
b,True,148.0
a,True,1443.0
a,False,14.0
b,False,0.0
b,True,0.0
a,True,379.0
a,True,95.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,219.0
a,True,758.0
b,True,224.0
a,True,14.0
a,True,95.0
a,True,8.0
b,False,0.0
b,True,0.0
b,False,0.0
b,False,0.0
a,True,3.0
a,True,161.0
b,False,15.0
a,True,64.0
a,False,781.0
b,True,131.0
b,True,0.0
b,True,183.0
b,False,53.0
b,True,0.0
a,True,253.0
b,True,0.0
b,True,20.0
a,True,933.0
a,True,643.0
a,True,53.0
b,True,265.0
a,True,490.0
b,True,213.0
a,True,352.0
b,True,0.0
a,True,23.0
b,True,0.0
b,True,0.0
a,True,213.0
a,True,58.0
b,True,0.0
a,True,155.0
a,True,155.0
a,True,109.0
b,True,0.0
b,True,0.0
a,True,721.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,86.0
b,True,0.0
b,True,78.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,0.0
a,True,98.0
b,True,21.0
b,True,0.0
a,True,1179.0
b,True,0.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,139.0
a,True,14.0
a,True,112.0
b,True,0.0
a,False,80.0
a,True,82.0
a,True,455.0
b,False,0.0
a,True,121.0
a,True,8.0
a,True,68.0
b,True,0.0
b,True,435.0
a,True,613.0
b,True,0.0
b,True,20.0
a,False,27.0
a,True,157.0
b,True,0.0
a,True,453.0
b,True,0.0
a,True,1242.0
b,True,6.0
a,True,49.0
a,True,60.0
a,True,74.0
a,True,50.0
a,True,336.0
b,True,0.0
a,True,131.0
a,True,21.0
b,True,0.0
a,True,6.0
a,True,139.0
a,True,224.0
a,True,44.0
a,True,55.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,216.0
b,True,15.0
a,True,50.0
a,False,37.0
b,True,0.0
b,True,0.0
a,False,8.0
a,True,1129.0
b,False,0.0
b,True,173.0
a,True,51.0
a,True,482.0
a,False,603.0
b,True,30.0
a,True,79.0
b,True,258.0
b,True,2.0
b,True,211.0
a,True,12.0
a,True,106.0
a,True,1334.0
a,True,291.0
a,True,338.0
a,True,139.0
b,True,7.0
b,True,194.0
b,True,24.0
b,False,40.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,24.0
b,True,0.0
a,True,436.0
b,True,21.0
b,True,0.0
b,True,0.0
a,True,31.0
b,True,0.0
a,True,67.0
a,True,251.0
b,False,0.0
a,True,21.0
a,True,10.0
b,True,0.0
b,True,0.0
a,True,143.0
b,True,429.0
a,True,62.0
b,True,0.0
a,True,737.0
b,False,0.0
b,True,42.0
b,True,0.0
a,True,5.0
b,True,0.0
b,False,0.0
b,True,87.0
a,True,462.0
a,True,9.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,2.0
a,True,124.0
a,True,164.0
a,True,461.0
a,True,53.0
b,True,86.0
b,True,36.0
b,True,34.0
b,True,2.0
a,True,31.0
a,True,361.0
b,False,0.0
a,True,3.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,84.0
a,True,428.0
b,False,0.0
b,True,0.0
b,True,11.0
b,True,0.0
a,True,373.0
a,True,144.0
b,True,0.0
b,True,0.0
a,True,322.0
a,True,695.0
b,True,0.0
a,True,24.0
b,False,0.0
b,True,0.0
b,True,425.0
b,True,0.0
a,True,426.0
a,True,425.0
a,True,39.0
b,True,0.0
a,True,55.0
a,True,36.0
a,True,259.0
b,True,69.0
b,True,59.0
b,True,45.0
a,True,76.0
b,True,0.0
b,False,0.0
a,True,416.0
a,True,135.0
a,True,905.0
a,True,14.0
b,True,0.0
b,False,0.0
a,True,26.0
a,True,172.0
b,False,15.0
b,False,0.0
a,True,274.0
a,True,185.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,314.0
b,False,0.0
a,True,65.0
b,True,0.0
a,True,4.0
b,True,0.0
b,False,0.0
a,True,833.0
b,False,0.0
b,True,217.0
b,True,0.0
a,True,43.0
b,True,13.0
b,True,0.0
b,True,111.0
b,True,0.0
a,True,698.0
a,True,442.0
b,False,0.0
a,True,249.0
b,True,0.0
a,True,183.0
a,True,373.0
a,False,26.0
b,False,0.0
a,True,103.0
a,True,52.0
a,True,105.0
a,True,23.0
a,True,16.0
b,True,0.0
b,True,37.0
b,False,0.0
b,True,0.0
a,True,219.0
a,True,16976.0
b,False,0.0
b,True,0.0
b,True,0.0
a,True,577.0
b,True,9.0
a,True,17.0
a,False,370.0
a,True,155.0
a,True,424.0
b,True,8.0
b,True,0.0
b,True,0.0
b,True,14.0
a,True,126.0
a,True,101.0
b,True,90.0
b,True,0.0
a,True,430.0
a,True,16.0
a,True,217.0
a,True,99.0
a,True,422.0
a,True,1471.0
a,True,437.0
b,False,0.0
b,False,0.0
b,True,0.0
b,False,0.0
a,True,91.0
b,False,0.0
b,True,47.0
b,True,12.0
a,True,1345.0
b,True,0.0
b,False,0.0
b,True,5.0
b,True,0.0
a,True,437.0
b,True,0.0
b,True,0.0
b,True,2.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,430.0
b,True,0.0
a,True,38.0
a,True,38.0
a,True,151.0
a,True,125.0
b,False,0.0
b,True,48.0
b,True,432.0
b,True,119.0
a,True,10.0
a,True,394.0
a,True,33.0
a,True,448.0
a,True,220.0
b,True,0.0
b,True,0.0
a,True,18.0
b,True,2.0
a,True,38.0
b,True,72.0
b,True,55.0
a,True,68.0
b,True,463.0
b,True,0.0
b,True,0.0
b,False,10.0
b,False,0.0
a,True,145.0
b,False,0.0
b,False,0.0
a,True,220.0
a,True,1609.0
b,True,12.0
b,False,0.0
b,True,0.0
b,False,0.0
b,False,0.0
a,True,498.0
b,True,15.0
b,True,0.0
a,True,41.0
b,True,0.0
b,True,0.0
b,True,74.0
b,True,0.0
a,True,241.0
b,True,0.0
a,True,18.0
a,True,32.0
b,True,0.0
a,False,12.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,4.0
b,True,0.0
b,True,54.0
b,False,0.0
a,True,210.0
b,False,0.0
a,True,280.0
b,True,0.0
a,True,138.0
a,True,428.0
b,False,0.0
a,True,196.0
a,True,29.0
b,False,0.0
b,True,0.0
a,True,448.0
a,True,54.0
a,True,1457.0
b,True,12.0
a,True,768.0
b,True,0.0
b,False,0.0
a,True,171.0
a,True,7.0
a,True,16.0
b,False,0.0
a,True,152.0
a,True,177.0
b,True,0.0
b,True,8.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,68.0
a,True,25.0
b,True,3.0
b,True,0.0
b,True,0.0
a,True,443.0
a,True,62.0
b,True,0.0
b,True,429.0
b,True,0.0
a,True,236.0
b,True,24.0
a,True,187.0
a,True,112.0
a,False,51.0
a,True,89.0
a,True,481.0
a,True,8.0
a,False,62.0
b,True,0.0
a,True,421.0
a,True,479.0
b,True,0.0
a,True,12.0
b,True,251.0
a,True,425.0
a,True,20.0
b,True,94.0
a,True,30.0
a,True,165.0
b,True,12.0
b,False,0.0
b,True,0.0
a,True,54.0
a,True,433.0
b,True,0.0
b,False,0.0
b,True,0.0
a,True,563.0
b,True,0.0
b,True,430.0
a,True,19.0
a,True,76.0
b,True,0.0
a,True,73.0
a,False,24.0
a,True,898.0
a,True,41.0
b,True,429.0
a,True,138.0
a,True,885.0
b,True,266.0
b,True,0.0
a,True,315.0
b,False,0.0
a,True,14.0
b,True,0.0
a,True,8.0
a,True,690.0
b,False,0.0
b,True,17.0
a,True,72.0
a,False,273.0
a,True,552.0
a,True,471.0
b,True,0.0
b,True,35.0
a,True,165.0
a,True,221.0
a,True,425.0
b,False,0.0
b,False,0.0
b,True,8.0
a,True,439.0
b,True,0.0
a,True,102.0
a,True,34.0
b,False,16.0
b,True,0.0
a,True,787.0
b,False,0.0
a,True,41.0
b,False,0.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,66.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,0.0
a,True,35.0
b,False,19.0
b,True,0.0
b,True,0.0
b,True,36.0
b,True,0.0
b,True,0.0
b,True,34.0
b,True,94.0
b,True,0.0
a,True,137.0
b,False,0.0
b,True,185.0
b,True,0.0
a,True,1.0
b,True,0.0
b,True,303.0
b,True,247.0
b,False,0.0
b,True,184.0
a,True,77.0
b,True,3.0
a,True,132.0
b,True,0.0
a,True,205.0
b,True,32.0
b,True,0.0
a,True,420.0
b,True,0.0
b,True,0.0
a,True,482.0
a,True,93.0
a,True,3.0
a,True,458.0
a,True,451.0
a,True,19.0
b,True,0.0
b,True,0.0
a,True,557.0
a,True,566.0
a,False,68.0
a,True,102.0
b,True,40.0
a,True,199.0
b,True,0.0
a,True,612.0
b,True,0.0
a,True,33.0
b,True,0.0
a,True,227.0
b,True,0.0
b,True,24.0
b,False,0.0
b,True,0.0
a,True,235.0
b,True,0.0
b,True,71.0
a,True,92.0
b,True,0.0
b,True,152.0
b,True,0.0
b,True,0.0
a,True,94.0
b,True,287.0
b,True,11.0
b,True,0.0
a,True,27.0
b,True,21.0
b,True,0.0
a,True,250.0
b,True,0.0
b,True,0.0
b,True,101.0
b,True,5.0
a,True,444.0
a,True,430.0
b,True,28.0
b,True,0.0
a,True,99.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,153.0
b,True,5.0
b,True,0.0
b,True,131.0
a,True,18.0
a,True,351.0
b,True,12.0
b,True,122.0
b,True,34.0
b,True,0.0
a,True,2.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,23.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,135.0
a,True,28.0
b,True,0.0
a,True,14.0
a,True,11.0
b,True,0.0
b,True,69.0
b,False,0.0
a,True,426.0
b,False,0.0
a,True,19.0
a,True,135.0
b,True,0.0
a,True,294.0
b,True,426.0
b,True,12.0
b,False,6.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,18.0
a,True,362.0
b,False,24.0
a,True,26.0
a,True,76.0
b,True,0.0
a,True,77.0
b,True,0.0
a,True,136.0
a,True,36.0
a,True,136.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,116.0
b,True,0.0
b,True,43.0
a,True,148.0
a,True,10.0
b,False,0.0
b,True,8.0
b,True,154.0
b,True,0.0
b,True,0.0
b,True,0.0
a,False,4.0
a,True,17.0
b,True,0.0
b,True,0.0
b,True,0.0
b,False,0.0
a,True,175.0
a,True,308.0
a,True,8.0
b,True,0.0
a,True,42.0
b,True,0.0
b,True,25.0
b,True,0.0
a,True,132.0
a,True,201.0
b,True,0.0
a,True,442.0
a,True,391.0
b,True,0.0
a,True,493.0
a,True,428.0
a,True,597.0
a,True,355.0
b,False,0.0
a,True,444.0
b,False,0.0
b,False,0.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,16.0
b,False,0.0
b,True,4.0
a,True,584.0
b,True,54.0
b,True,3.0
a,True,508.0
b,True,0.0
a,True,434.0
a,True,37.0
a,True,155.0
a,True,401.0
a,True,10.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,1.0
a,True,146.0
a,True,11.0
b,True,0.0
b,True,0.0
b,True,7.0
b,True,0.0
a,True,24.0
b,False,0.0
b,True,0.0
b,True,0.0
a,True,1113.0
b,True,0.0
b,True,0.0
a,True,16.0
b,True,0.0
a,True,138.0
a,True,132.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,216.0
a,True,928.0
b,True,0.0
b,True,433.0
a,True,6.0
a,True,17.0
a,True,459.0
a,True,32.0
b,True,0.0
a,True,94.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,22.0
b,True,0.0
b,True,51.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,41.0
b,True,0.0
a,True,77.0
a,True,3.0
b,True,0.0
a,False,14.0
b,True,0.0
b,True,0.0
a,True,517.0
b,True,0.0
a,True,65.0
a,True,919.0
a,True,34.0
a,True,436.0
b,False,5.0
b,True,56.0
a,True,15.0
b,True,65.0
a,True,18.0
a,True,88.0
a,True,161.0
a,False,553.0
b,True,424.0
a,True,171.0
b,True,133.0
a,True,26.0
b,True,47.0
b,False,0.0
b,True,81.0
a,True,423.0
b,True,0.0
a,True,799.0
b,True,16.0
a,True,827.0
b,True,3.0
a,True,524.0
a,True,64.0
b,True,159.0
b,True,0.0
b,True,7.0
a,True,23.0
a,True,445.0
b,True,0.0
b,False,0.0
b,True,422.0
a,True,424.0
b,True,15.0
a,True,81.0
b,True,0.0
b,True,309.0
b,True,431.0
b,True,0.0
b,True,0.0
a,True,4.0
a,True,277.0
a,True,351.0
b,True,2.0
b,True,0.0
a,True,33.0
b,True,0.0
a,True,30.0
a,True,106.0
a,True,35.0
a,True,487.0
a,True,482.0
b,True,0.0
b,True,0.0
a,True,131.0
a,True,428.0
b,True,429.0
b,True,100.0
a,True,36.0
a,True,433.0
b,True,0.0
a,True,469.0
a,True,28.0
a,True,40.0
a,True,37.0
b,True,424.0
a,True,430.0
b,True,423.0
b,True,12.0
b,True,0.0
b,False,0.0
b,False,0.0
a,True,264.0
a,True,125.0
b,True,305.0
b,True,0.0
a,True,373.0
a,True,223.0
a,False,8.0
b,True,26.0
b,True,443.0
b,True,3.0
b,True,0.0
a,True,105.0
a,True,372.0
a,True,39.0
a,True,138.0
b,True,5.0
b,False,0.0
a,True,436.0
b,True,441.0
b,True,0.0
a,True,302.0
b,True,32.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,3.0
b,True,0.0
b,True,0.0
a,True,60.0
b,True,0.0
a,True,427.0
b,False,0.0
a,True,599.0
b,True,0.0
b,False,0.0
b,True,0.0
b,False,0.0
b,False,0.0
a,True,21.0
b,True,426.0
a,True,212.0
b,True,0.0
a,True,88.0
a,True,78.0
b,False,0.0
b,True,528.0
b,True,0.0
b,True,0.0
b,False,0.0
a,True,99.0
b,True,0.0
a,True,58.0
b,True,408.0
b,True,0.0
b,True,0.0
a,True,101.0
a,True,90.0
b,True,62.0
a,True,426.0
a,True,703.0
b,False,383.0
b,True,0.0
b,True,0.0
b,True,19.0
a,True,524.0
a,True,98.0
b,True,0.0
a,True,42.0
a,True,560.0
b,True,0.0
a,True,95.0
a,True,301.0
a,True,35.0
a,True,21.0
a,True,10.0
b,True,9.0
a,True,405.0
b,True,0.0
b,True,0.0
b,False,363.0
a,True,520.0
b,True,12.0
b,True,0.0
b,True,0.0
a,True,681.0
b,False,0.0
b,True,0.0
b,True,0.0
a,True,69.0
b,True,0.0
a,True,5.0
b,True,0.0
b,False,0.0
a,True,451.0
a,True,33.0
a,True,307.0
a,True,320.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,423.0
a,True,104.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,38.0
a,True,64.0
b,True,70.0
a,True,38.0
b,True,109.0
a,True,62.0
b,True,0.0
b,False,0.0
a,True,108.0
a,True,759.0
b,True,0.0
a,True,322.0
b,True,426.0
a,False,22.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,13.0
b,False,15.0
b,True,0.0
b,False,0.0
a,True,4.0
a,True,485.0
b,True,11.0
a,True,7.0
a,True,61.0
b,True,0.0
a,True,165.0
b,True,17.0
b,True,0.0
b,True,23.0
b,False,97.0
b,True,45.0
b,True,0.0
b,True,19.0
b,False,0.0
a,True,603.0
a,True,91.0
a,True,14.0
a,True,187.0
a,True,672.0
b,False,0.0
b,True,0.0
a,True,425.0
b,False,0.0
a,True,2.0
a,False,23.0
a,True,436.0
b,False,17.0
a,False,6.0
b,True,28.0
a,True,424.0
a,True,440.0
a,True,57.0
a,True,436.0
a,True,11.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,6.0
b,True,0.0
a,True,6279.0
a,True,422.0
a,True,19.0
a,True,1671.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,161.0
b,True,424.0
b,False,0.0
b,True,0.0
b,True,0.0
b,False,12.0
a,True,13.0
b,True,114.0
b,True,433.0
b,True,0.0
a,True,49.0
b,False,0.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,34.0
a,True,61.0
a,True,25.0
a,True,1121.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,43.0
b,True,0.0
a,True,70.0
a,True,15.0
b,True,0.0
a,True,409.0
a,True,459.0
a,True,509.0
a,True,220.0
a,True,759.0
b,False,0.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,245.0
a,True,431.0
b,False,6.0
a,True,274.0
b,True,0.0
b,True,0.0
a,True,267.0
b,False,0.0
a,True,129.0
b,True,0.0
a,True,163.0
b,True,432.0
b,True,0.0
b,True,9.0
a,True,106.0
a,True,22.0
b,True,0.0
b,True,0.0
a,True,489.0
b,False,0.0
b,True,42.0
a,True,76.0
a,True,246.0
a,True,359.0
b,False,5.0
b,True,8.0
a,True,98.0
a,True,23.0
b,True,0.0
a,True,236.0
a,True,49.0
b,True,493.0
a,True,364.0
b,True,0.0
b,True,0.0
a,False,69.0
b,True,0.0
b,False,0.0
b,False,0.0
b,True,0.0
b,True,0.0
a,True,14.0
b,False,0.0
a,True,590.0
b,False,0.0
b,True,0.0
b,True,69.0
a,False,7.0
b,True,105.0
a,True,432.0
b,True,190.0
a,True,7.0
b,True,185.0
b,True,20.0
b,True,214.0
b,True,0.0
b,False,0.0
a,True,645.0
a,True,383.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,15.0
b,True,0.0
b,True,0.0
b,True,458.0
b,True,157.0
a,True,1280.0
a,True,344.0
b,True,0.0
a,True,5.0
a,True,432.0
a,True,502.0
a,True,442.0
a,True,288.0
a,True,94.0
b,True,0.0
b,True,428.0
b,True,0.0
b,False,0.0
a,True,355.0
a,True,427.0
b,True,0.0
a,True,47.0
a,True,185.0
a,True,702.0
a,True,172.0
b,True,433.0
a,True,3.0
b,True,33.0
b,True,0.0
b,True,0.0
b,True,99.0
a,True,6.0
b,True,0.0
b,True,371.0
a,True,20.0
a,True,2.0
b,True,0.0
b,False,0.0
a,True,426.0
a,True,490.0
a,True,11.0
a,True,450.0
b,True,244.0
b,True,0.0
b,True,0.0
b,True,5.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,0.0
a,True,4.0
b,True,44.0
b,True,425.0
b,True,0.0
b,True,0.0
a,True,471.0
a,True,20.0
b,True,0.0
b,True,54.0
b,True,0.0
a,True,324.0
a,True,15.0
a,True,4.0
a,True,70.0
b,True,0.0
b,True,0.0
b,True,0.0
b,False,0.0
a,True,1351.0
a,True,464.0
b,True,0.0
b,False,0.0
b,True,83.0
b,False,0.0
b,True,0.0
b,True,0.0
a,True,92.0
a,True,38.0
a,True,13.0
a,True,1007.0
a,True,15.0
a,True,792.0
b,True,0.0
b,True,0.0
a,True,203.0
a,True,341.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,4.0
b,True,0.0
a,True,56.0
b,True,0.0
a,True,1051.0
b,True,0.0
b,True,0.0
b,True,103.0
a,True,65.0
b,True,0.0
a,True,100.0
a,True,495.0
a,True,21.0
b,True,14.0
b,True,0.0
b,True,0.0
b,False,17.0
a,True,13.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,24.0
a,True,400.0
a,True,124.0
a,True,126.0
b,True,0.0
a,True,135.0
a,True,4.0
b,True,12.0
b,False,0.0
b,True,0.0
b,False,0.0
a,False,9.0
b,True,0.0
b,True,0.0
a,True,38.0
b,True,0.0
a,True,563.0
b,False,0.0
a,True,349.0
b,True,0.0
b,True,269.0
a,True,166.0
b,True,249.0
b,False,0.0
b,True,93.0
b,False,0.0
b,False,0.0
b,True,10.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,233.0
b,True,10.0
b,True,0.0
b,True,3.0
b,False,0.0
b,True,0.0
a,True,517.0
a,True,511.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,0.0
a,True,2.0
b,False,0.0
a,True,442.0
b,False,0.0
b,True,11.0
b,False,0.0
b,True,0.0
b,False,0.0
b,False,0.0
b,True,0.0
b,True,428.0
b,True,0.0
b,True,7.0
b,True,152.0
a,True,423.0
a,True,49.0
b,True,0.0
a,True,19.0
a,True,80.0
a,True,192.0
b,True,0.0
a,True,13.0
b,True,6.0
a,True,303.0
a,True,321.0
b,False,0.0
a,True,71.0
b,True,0.0
b,True,0.0
a,True,28.0
b,True,0.0
b,True,0.0
b,True,24.0
b,False,0.0
a,True,424.0
a,True,71.0
a,True,113.0
b,True,44.0
a,True,16.0
b,True,0.0
a,True,157.0
b,True,0.0
b,False,0.0
b,True,0.0
a,True,2029.0
b,True,0.0
a,True,6.0
a,True,465.0
b,True,0.0
b,True,0.0
b,True,88.0
a,True,276.0
b,True,430.0
a,True,426.0
b,True,0.0
b,True,448.0
b,True,0.0
b,True,12.0
b,True,0.0
b,False,0.0
b,False,0.0
b,True,0.0
a,True,33.0
a,True,97.0
b,False,0.0
a,True,542.0
a,True,162.0
b,True,487.0
a,True,1004.0
a,True,17.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,424.0
a,True,6.0
b,True,0.0
a,True,373.0
a,True,783.0
a,True,137.0
a,True,77.0
a,True,6.0
a,True,23.0
b,True,0.0
b,False,0.0
b,False,0.0
b,True,4.0
b,False,0.0
b,False,0.0
a,True,137.0
b,True,0.0
b,True,113.0
b,True,0.0
a,True,24.0
a,True,3.0
a,True,126.0
a,True,43.0
a,True,3.0
b,True,52.0
b,True,80.0
b,True,68.0
b,True,0.0
b,False,0.0
b,True,3.0
b,True,15.0
b,True,0.0
b,True,24.0
b,False,0.0
a,True,465.0
a,True,62.0
b,True,0.0
b,True,0.0
a,True,51.0
b,True,0.0
a,True,255.0
a,True,25.0
a,True,507.0
a,True,400.0
a,True,3.0
b,False,0.0
b,True,0.0
a,True,63.0
b,True,0.0
a,True,26.0
a,True,16.0
b,False,0.0
b,True,0.0
a,True,66.0
b,True,14.0
b,True,0.0
a,True,56.0
a,True,125.0
a,True,54.0
b,True,0.0
b,True,425.0
b,False,0.0
b,True,0.0
a,True,53.0
b,True,0.0
a,True,34.0
b,True,0.0
a,True,56.0
a,True,252.0
a,True,742.0
b,True,0.0
b,True,0.0
a,True,243.0
b,True,0.0
b,True,124.0
a,True,256.0
a,True,59.0
b,False,0.0
a,True,317.0
b,True,0.0
b,True,0.0
a,True,309.0
a,True,36.0
b,False,0.0
a,True,621.0
a,True,41.0
a,True,7.0
b,True,0.0
b,True,14.0
b,True,0.0
b,True,17.0
b,False,0.0
a,True,36.0
b,False,30.0
b,False,0.0
b,True,0.0
a,True,308.0
b,True,0.0
a,True,423.0
b,True,0.0
a,True,5.0
b,True,0.0
a,True,646.0
b,False,0.0
b,True,0.0
b,True,225.0
a,True,56.0
a,True,185.0
b,True,0.0
b,True,15.0
a,True,491.0
a,True,183.0
a,True,15.0
b,True,0.0
b,True,68.0
a,True,78.0
a,True,39.0
a,True,61.0
b,True,0.0
b,True,4.0
b,False,0.0
b,False,0.0
b,True,0.0
b,True,0.0
a,False,29.0
b,True,196.0
a,True,43.0
a,True,602.0
b,True,7.0
a,True,2.0
b,True,0.0
b,True,0.0
b,True,18.0
b,False,30.0
a,True,554.0
b,True,3.0
a,True,77.0
b,True,156.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,72.0
a,True,431.0
b,True,0.0
b,True,0.0
b,True,37.0
b,True,198.0
a,True,763.0
a,True,92.0
a,True,7.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,55.0
a,True,11.0
a,True,24.0
a,True,247.0
a,True,74.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,7.0
a,True,40.0
b,False,0.0
b,True,0.0
a,True,47.0
a,True,12.0
a,True,95.0
b,True,0.0
b,True,559.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,0.0
a,True,11.0
b,True,43.0
b,True,65.0
b,True,0.0
b,True,424.0
b,True,11.0
a,True,9.0
a,True,429.0
a,False,63.0
b,True,5.0
a,True,7.0
b,False,0.0
b,False,0.0
a,False,9.0
a,True,24.0
a,True,97.0
a,False,25.0
a,True,12.0
b,True,437.0
a,True,113.0
b,True,129.0
b,True,0.0
b,True,42.0
b,True,63.0
b,True,0.0
a,True,163.0
b,True,5.0
a,True,20.0
b,True,0.0
a,False,22.0
b,True,80.0
b,True,5.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,154.0
a,True,13.0
a,True,130.0
b,True,423.0
b,False,0.0
a,True,44.0
a,True,94.0
b,True,446.0
a,True,678.0
a,True,65.0
a,True,18.0
a,True,43.0
a,True,462.0
a,True,74.0
a,True,255.0
a,True,14.0
b,False,0.0
b,True,0.0
a,True,1102.0
b,True,63.0
b,True,0.0
b,True,0.0
b,True,54.0
b,True,60.0
a,False,3.0
b,True,0.0
b,True,0.0
a,True,587.0
a,True,5.0
a,True,444.0
b,True,0.0
b,True,0.0
a,True,542.0
b,True,34.0
b,True,0.0
b,True,0.0
a,True,454.0
a,True,447.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,429.0
a,True,84.0
b,True,6.0
b,True,0.0
a,True,9.0
a,True,761.0
b,True,0.0
a,True,31.0
b,True,0.0
b,True,0.0
b,True,16.0
a,True,142.0
b,True,0.0
b,False,0.0
b,False,0.0
b,True,0.0
b,True,62.0
a,True,425.0
b,True,0.0
b,True,0.0
a,True,94.0
a,True,438.0
b,False,0.0
b,True,496.0
a,True,12.0
a,False,108.0
b,False,0.0
a,True,31.0
a,True,9.0
a,True,423.0
b,False,0.0
a,True,10.0
a,True,159.0
b,False,0.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,44.0
a,True,189.0
a,True,98.0
a,True,1357.0
a,True,29.0
b,True,434.0
b,True,0.0
a,True,316.0
a,True,18.0
a,True,64.0
b,True,16.0
a,True,332.0
b,True,0.0
b,True,56.0
b,True,0.0
b,False,0.0
b,True,73.0
b,True,0.0
a,True,245.0
b,True,0.0
a,True,118.0
a,True,17.0
a,True,20.0
b,False,13.0
a,True,813.0
a,True,96.0
b,True,61.0
b,True,0.0
a,True,90.0
b,True,0.0
b,False,0.0
a,True,442.0
b,True,0.0
b,False,0.0
b,True,242.0
b,True,0.0
b,True,0.0
a,True,10.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,65.0
b,True,9.0
a,True,34.0
b,True,0.0
b,True,0.0
a,True,23.0
a,True,12.0
a,True,12.0
a,True,434.0
b,True,423.0
b,False,35.0
b,True,0.0
b,False,0.0
b,True,63.0
b,True,0.0
b,True,0.0
b,True,444.0
a,True,62.0
b,True,0.0
b,True,63.0
b,True,0.0
b,True,0.0
a,True,78.0
a,True,8.0
a,True,1430.0
a,True,99.0
b,True,0.0
a,True,24.0
b,True,308.0
a,True,367.0
a,True,164.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,135.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,428.0
b,False,0.0
b,True,0.0
b,True,0.0
b,True,11.0
b,True,452.0
b,True,0.0
a,True,36.0
a,True,29.0
b,True,0.0
b,True,67.0
b,True,0.0
b,True,44.0
b,True,423.0
a,True,509.0
a,True,214.0
a,True,41.0
a,True,181.0
b,True,6.0
a,True,32.0
b,True,0.0
b,True,0.0
a,True,388.0
b,True,110.0
b,True,31.0
b,True,592.0
b,True,0.0
a,True,41.0
b,True,0.0
a,True,26.0
a,True,463.0
